rating,text,helpful_vote,verified_purchase,timestamp,user_id,asin,review_length
4.0,"These are some pretty good in-ear headphones. They work only with iPhone so make sure that is what you are buying them for. On the cable they have a multi controller that allows you to control your phone, answer calls, end calls, repeat calls, has a microphone built in, play, pause and advance in the track. It also allows you to adjust the volume when you play your music. I wouldn't even bother with headphones anymore that don't provide these extras.<br /><br />The sound quality of these is pretty good. They also came with some extra rubber covers so you can find the one that makes them fit best in your ears. The price is right for these too, so all in all a pretty good deal.",0,False,1581873247751,AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B083BT3VXZ,127
5.0,"Having recorded, mixed and mastered music for several years, true sound is crucial. These headphones are very inexpensive and you get more than your money's worth. The sound is uncolored by any kind of equalization and the clarity is impressive.<br />Highly recommended for project studio engineers or simply for everyday audio monitoring.",1,False,1390410462000,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B00GBATPIG,52
5.0,"[[VIDEOID:76d03a185a99e96ece43b1ca39b5500b]] An easy upgrade to a old existing car radio.<br />The was as simple as plug in and connect Bluetooth.<br /><br />Now, I can easily play the cell phone playlist in my car.<br />All the dials are intuitive and work easily.<br />My most used features are the: Bluetooth, Aux connection, charging port, and the large mic.<br />They packed a lot of goodies in this device!!<br /><br />Trust you found this review honest and helpful:-)",4,False,1663026811850,AFKMX6JZ655VPVYHBTATZQS4IBOQ,B0B87VW561,74
2.0,No bass,0,True,1618214641459,AEIAFMOG5WGFFEAEJ7PMLCTITQSA,B0778V7RVR,2
4.0,Good item,0,True,1606671970789,AFJ66GJGJ5FS2C2I77YVR7JMSAGQ,B06XW8QXVG,2
5.0,"I've owned///used this keyboard since the iPad Air 2 was introduced. It wasn't inexpensve. As I'm typing this review I'm having to fight with one of the more annoying issues - repeating keys. And gods forbid you should hit the delete key to get rid of some of the repeating characters because the delete key will repeat and delete what you've just typed. The rubber pads on both sides of the keyboard mysteriously started peeling off not too long ago. They don't seem to be absolutely necessary, so I stopped trying to stick them back on and instead, peeled them off and cleaned the glue residue they left behind. Battery life is waning - I have to charge the case almost nightly or the orange light starts flashing and it loses connectivity or shuts down. Other than those issues, it still works. It looks good and fits well. I haven't had any magnet issues and the backlight is a godsend.<br /><br />** update ** It's only fair to also point out that Belkin must monitor Amazon for comments about their products. I didn't contact them - they proactively contacted me and arranged a replacement for my QODE case/keyboard. The unit is two years old, and given my experience with most other manufacturers, I wasn't expecting anything, so this is a nice surprise. Kudos to Belkin customer support for what I consider to be service above and beyond. I've received the replacement and have been using it for a couple of weeks - no sign of the connectivity or repeating key issues and (of course) the rubber bumpers are intact.",0,False,1479004102000,AGZFRAVHZY6FKJ7JUMJ6Y5R7HMHA,B00Q5CZ0RA,269
4.0,"We just purchased this camera and have only been using it a short time.  The daytime quality is good, the nighttime quality is slightly less due to pixelation.  We are still learning the motion detection.  Set up relies heavily on QR scans, but worked fine.  The audio is average, nothing remarkable.  The camera itself is not obtrusive.  We did have to do a chat with support because I wasn't sure of how to share the device with other family members, however they were responsive and helpful.  Overall, I feel we are satisfied with this product.",0,True,1567946446097,AGAD75CFX6HECINK2AMZG65EZWAQ,B07N65WY9M,95
4.0,"I bought this in March 2010 for just over twenty dollars. It has a wonderful sound and is really nice quality overall, but it does not fit me. It is too tight for me and I can't wear it for longer than maybe ten minutes at a stretch before it becomes really uncomfortable. So I gave it away to a smaller-headed friend who is very happy with it. I would buy it as a gift again, but only at the lower price. If you have a small head, I recommend this product, even though it now costs about 50% more than what I paid for it less than a year ago. Good reviews seem to drive the prices up, eh? Pity.",1,True,1295050870000,AFRBQMCEFFVW2Q7KHDNDY2ZWWBGQ,B000065BP9,121
5.0,"Great sound, great connectivity.",0,True,1611354422401,AEDRCHOAWHFTL4RC3AGMNEP3DXRQ,B010OYASRG,4
5.0,This record player works well. I like how much it does. We have a lot of old records and I want to be able to save everything. I like the look of it. It looks real nice. It is nostalgic. I like that it has all the other functions in addition to the record player. I thought it sounded good. This would make a nice gift. I think it is reasonable for what you get. I would recommend it.,1,False,1603389968781,AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08DNV1FTR,79
5.0,"I do like this,however if you need to do certain functions on the dvd or remote..they can be hard to find..they are marked but do not often do what it says..lol but the sound and picture quality is good...battery lasts for about 2 full movies..bad thing is there is no way to see how much battery is left and just suts off when dying..no warning..",0,True,1455825561000,AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,B008S08HJ0,65
3.0,"Nice radio, but it is a very old design, have not seen such a radio for  many years.  I just wanted a radio for sitting outdoors, have not tries it on the beach. I listen to AM talk shows,  No idea if I can get them in. I thought Soni would be a little better quality and far reaching. But it is a old model and everything when you search you have to dial. This radio is all right for just around the house.",0,True,1499029059932,AH3OG6QD6EDJGZRVCFKV4B66VWNQ,B0081IKTN6,84
5.0,"Fasten your seat belt and hold on tight. Samsung's 850 Evo SSD is zippy quick, silent and transforms your PC into a warp speed starcraft.<br />Go to Samsung Support and download the Data Migration Software and the Samsung Magician or use the software disc in the box, either way first run the Data Migration program, it's very easy and quick, it transfers all your HDD data to the SSD and does it very well.<br />Then run the Magician software to finish off the upgrade process and monitor all your drives<br />Absolutely fabulous product from Samsung.<br />You wont find anything better anywhere to upgrade your PC to modern standards.<br />I think this is the best SSD package available anywhere at any price.<br />My system now boots from cold start in 30 seconds or less.<br />Reboots in 10 seconds.<br />Thank you, you're welcome.",0,False,1430708290000,AFFDXA2YCE3TTMDLTKR733KIGT2Q,B00OAJ412U,141
5.0,Great mouse,0,True,1557443971514,AF2ANM7DR4EK6Y27DP4ARWDWYVSQ,B0753P1GTS,2
4.0,This is a pretty good tracker. I like that I can swim with it on. I am  not too sure about how well it tracks steps or calories burned. I used to have a Fitbit and it seems like I burn less now than with the Garmin.,1,True,1502553509425,AG6K7GPCDHQNKMVDMTYKKWSOAVVQ,B00ITHFHL8,47
4.0,"You get two types of noise cancelling with this. First, there's some noise blocking just from having these stuck in your ears. Then the active noise cancelling works quite well. But you have to have them stuck in your ears really firmly, which isn't too easy for me. I suppose it all depends on the shape of your ears. You get several sets of tips, but none of them seem to fit me quite right.<br /><br />The active noise cancelling works better than I expected. It does a better job with low rumbles, like aircraft noise. It's not so good with voices, but it does give you a little bit of reduction there too. I use them in my office, in a somewhat busy environment.<br /><br />The sound quality is very pleasing, but it doesn't have the sparkling highs or very deep lows that you get with more expensive earphones or earbuds. Nevertheless, the sound is smooth and well balanced, so it's comfortable to listen to.<br /><br />For the price, I'm pretty happy.",1,True,1320396633000,AG5F4B4NU6DRMAKP743BDE5S3T5Q,B004K09H32,173
2.0,I boughtseveral differnt ones and this was theonly one that would n ot connect. All were Netgear.,0,True,1626606553319,AE5GHFQZ6IXM4QNYTLTYJO24KQZQ,B014YN7LVE,17
5.0,I think that the side plug is the best thing since sliced bread! I've been through so many of the straight ones!,0,True,1578438542912,AHU63DJFTJKHHGHUYHVN2SFI2MSQ,B07HVTVK2J,22
4.0,"This camera takes amazing pictures and is small and lightweight.  I have taken pictures in the sun, snow, at kids events and in the pool.  I was also impressed with the pictures it took in the pool but the camera stopped working (bad seam) and I had to return it (hence the 4 stars).  The next time I am in the water I will update the review once I have retested it in the water.",0,True,1358061016000,AGFI5IAMZT6LBO3T5CRWKYN44U7A,B006K5533I,75
5.0,Great product,0,True,1630412881938,AGETPZJCIUIXMTVBB2RDEU62IXOA,B08LVD89GV,2
5.0,"Love everything about this mouse, so glad I tried it!",0,True,1671406537901,AEWT7EGPCHKQGTNXN5BHQ5CTLK7A,B085HR8VPM,10
2.0,"Compared to it's predecessor which I loved - the MX anywhere 2s - I felt it was a serious downgrade but not totally. I needed a 2nd mouse and having the anywhere 2s I natural turned to this. However I was very disappointed. Not only is it more expensive but the product doesn't justify the cost. It's soo light it feels like a cheap plastic mouse. On the anywhere 2s model the weight was more distributed towards the back of the mouse making it feel like your actually holding something. This mouse feels _exactly_ like the Logitech m325, a cheap ($15mouse) but with the anywhere 2s form factor. The only pro is I liked the white color and the type c charging. But this is a serious downgrade. I also don't really like the technology which switches the scroll wheel feeling. I much prefer to the 2s' design.",1,False,1630255042140,AH5BMPIKVAFOQLWPMIHIV4G4USJQ,B08C2BX5HS,148
1.0,Was great for a month of lite use now the speaker won't even charge .,0,True,1482253539000,AHPDY6G2TMLAYTKUZX7Z2LRI7FJQ,B00UOVMLGG,15
1.0,when you buy 3 so you give one to your wife one for you and we had a spare for just in case well just in case happend when one of the chargers stopped charging the iphone no big deal i tell my wife we have another nope it was dead also,0,True,1641968162334,AG3FTHHO5QTHJ3ABN5WVXOTID3NQ,B09CNBT2D5,52
3.0,"I needed a surge protector that would fit in a specific space, would sit flat on the floor (some narrow ones tend to roll or twist) and would accommodate several large power packs. This fit my needs perfectly. I have my laptop, phone charger, tablet and a desk lamp plugged in without any crowding. The reason for three stars instead of four or five is one of the sliders that close off the plug area just fell off  a week after it was delivered and I couldn't for the life of me get it back on. I swapped a plug around so it wasn't any big deal but I was a bit disappointed that it would begin falling apart so soon after purchase.",1,True,1427251830000,AFUSWNVA72MMWHGYWJ652SYX2JJQ,B000HPV3RW,123
